state_name,state_code,county_name,population,total_votes,turnout,college_educated,_merge
Tennessee,TN,Grundy County,13955.0,6328.0,0.45345754209960587,1270,both
Tennessee,TN,Hamblen County,66216.0,25501.0,0.3851184003866135,9214,both
Tennessee,TN,Hamilton County,379864.0,174438.0,0.4592117178779774,100238,both
Tennessee,TN,Hancock County,6956.0,2908.0,0.418056354226567,453,both
Tennessee,TN,Hardeman County,25567.0,9399.0,0.3676223256541636,2124,both
Tennessee,TN,Hardin County,27229.0,12094.0,0.44415880127804913,2921,both
Tennessee,TN,Hawkins County,58600.0,26266.0,0.44822525597269625,7305,both
Tennessee,TN,Haywood County,17328.0,6652.0,0.38388734995383195,1645,both
Tennessee,TN,Henderson County,28070.0,12047.0,0.4291770573566085,2908,both
Tennessee,TN,Henry County,32554.0,15076.0,0.46310745223321254,4529,both
Tennessee,TN,Hickman County,25826.0,10309.0,0.3991713776814063,2573,both
Tennessee,TN,Houston County,8393.0,3810.0,0.45394972000476586,840,both
Tennessee,TN,Humphreys County,19209.0,8264.0,0.4302150033838305,2290,both
Tennessee,TN,Jackson County,12363.0,5676.0,0.45911186605192916,1231,both
Tennessee,TN,Jefferson County,57838.0,25815.0,0.44633286074898854,8744,both
Tennessee,TN,Johnson County,18375.0,8102.0,0.44092517006802723,2162,both
Tennessee,TN,Knox County,500669.0,221864.0,0.4431350852559276,140491,both
Tennessee,TN,Lake County,6347.0,1939.0,0.3054986607846227,488,both
Tennessee,TN,Lauderdale County,24610.0,8266.0,0.3358797236895571,1897,both
Tennessee,TN,Lawrence County,46114.0,19533.0,0.4235806913301817,4920,both
Tennessee,TN,Lewis County,13066.0,5890.0,0.45078830552579213,1023,both
Tennessee,TN,Lincoln County,36169.0,16128.0,0.44590671569576157,4948,both
Tennessee,TN,Loudon County,60591.0,33209.0,0.5480846990477134,12420,both
Tennessee,TN,Macon County,26793.0,10333.0,0.3856604336953682,2056,both
Tennessee,TN,Madison County,99193.0,39964.0,0.40289133305777625,18004,both
Tennessee,TN,Marion County,29382.0,13933.0,0.4742018923150228,3552,both
Tennessee,TN,Marshall County,36961.0,15962.0,0.43186060983198504,5103,both
Tennessee,TN,Maury County,110760.0,52090.0,0.4702961357890935,20046,both
Tennessee,TN,McMinn County,55678.0,24072.0,0.4323431157728367,6862,both
Tennessee,TN,McNairy County,26163.0,11267.0,0.43064633260711693,2331,both
Tennessee,TN,Meigs County,13691.0,6099.0,0.4454751296472135,1151,both
Tennessee,TN,Monroe County,48594.0,22323.0,0.45937770095073466,5423,both
Tennessee,TN,Montgomery County,239872.0,81755.0,0.34082760805763074,47152,both
Tennessee,TN,Moore County,6748.0,3654.0,0.5414937759336099,1202,both
Tennessee,TN,Morgan County,21573.0,8560.0,0.3967922866546146,2316,both
Tennessee,TN,Obion County,30411.0,12900.0,0.4241886159613298,3992,both
Tennessee,TN,Overton County,23327.0,11069.0,0.47451451108157927,2292,both
Tennessee,TN,Perry County,8891.0,3716.0,0.41795073670003374,755,both
Tennessee,TN,Pickett County,5128.0,2954.0,0.5760530421216848,670,both
Tennessee,TN,Polk County,18033.0,8727.0,0.48394609881883216,1956,both
Tennessee,TN,Putnam County,83844.0,34939.0,0.41671437431420255,16576,both
Tennessee,TN,Rhea County,33924.0,14444.0,0.42577526235113783,4199,both
Tennessee,TN,Roane County,56096.0,27412.0,0.4886622932116372,9166,both
Tennessee,TN,Robertson County,76776.0,35070.0,0.45678336980306344,10954,both
Tennessee,TN,Rutherford County,367101.0,147656.0,0.40222173189394744,83006,both
Tennessee,TN,Scott County,22171.0,9605.0,0.433223580352713,1590,both
Tennessee,TN,Sequatchie County,17161.0,7890.0,0.45976341705028845,2304,both
Tennessee,TN,Sevier County,99415.0,43970.0,0.4422873811799024,15585,both
Tennessee,TN,Shelby County,910042.0,326497.0,0.3587713534100624,217622,both
Tennessee,TN,Smith County,20538.0,9336.0,0.45457201285422144,2664,both
Tennessee,TN,Stewart County,14222.0,6620.0,0.46547602306286034,1782,both
Tennessee,TN,Sullivan County,162135.0,75541.0,0.4659142072963888,32289,both
Tennessee,TN,Sumner County,207994.0,97761.0,0.4700183659144014,47408,both
Tennessee,TN,Tipton County,62015.0,26733.0,0.4310731274691607,8175,both
Tennessee,TN,Trousdale County,12271.0,4251.0,0.34642653410479995,906,both
Tennessee,TN,Unicoi County,17756.0,8541.0,0.48102050011263797,2698,both
Tennessee,TN,Union County,20741.0,8669.0,0.4179644183019141,2193,both
Tennessee,TN,Van Buren County,6493.0,3265.0,0.5028492222393347,672,both
Tennessee,TN,Warren County,42638.0,17015.0,0.399057179042169,4400,both
Tennessee,TN,Washington County,138420.0,61234.0,0.4423782690362664,33961,both
Tennessee,TN,Wayne County,16066.0,6831.0,0.42518361757749285,1619,both
Tennessee,TN,Weakley County,33084.0,13394.0,0.4048482650223673,5008,both
Tennessee,TN,White County,28692.0,12931.0,0.45068311724522514,2987,both
Tennessee,TN,Williamson County,264460.0,144668.0,0.5470316872116766,108556,both
Tennessee,TN,Wilson County,163674.0,81254.0,0.4964380414726835,40647,both
Texas,TX,Anderson County,57736.0,19353.0,0.33519814327282804,6290,both
Texas,TX,Andrews County,18664.0,6059.0,0.3246356622374625,2323,both
Texas,TX,Angelina County,87319.0,34419.0,0.39417537992876694,10625,both
Texas,TX,Aransas County,25374.0,13028.0,0.5134389532592417,5528,both
Texas,TX,Archer County,9029.0,5132.0,0.5683907409458412,1548,both
Texas,TX,Armstrong County,1832.0,1109.0,0.605349344978166,286,both
Texas,TX,Atascosa County,51784.0,18442.0,0.35613316854626914,5028,both
Texas,TX,Austin County,31677.0,15379.0,0.4854942071534552,5164,both
Texas,TX,Bailey County,6672.0,1740.0,0.2607913669064748,707,both
Texas,TX,Bandera County,22637.0,13592.0,0.6004329195564784,4295,both
Texas,TX,Bastrop County,110778.0,39788.0,0.3591687880265035,16348,both
Texas,TX,Baylor County,3463.0,1670.0,0.4822408316488594,736,both
Texas,TX,Bee County,30850.0,8789.0,0.2848946515397083,2864,both
Texas,TX,Bell County,393193.0,130557.0,0.33204304247532385,66360,both
Texas,TX,Bexar County,2087679.0,757547.0,0.3628656512806806,438300,both
Texas,TX,Blanco County,13048.0,8518.0,0.6528203556100551,3268,both
Texas,TX,Borden County,572.0,387.0,0.6765734265734266,158,both
Texas,TX,Bosque County,18996.0,9571.0,0.5038429142977469,2856,both
Texas,TX,Bowie County,91687.0,36629.0,0.3995004744402151,14620,both
Texas,TX,Brazoria County,398938.0,161950.0,0.4059528046964691,83410,both
Texas,TX,Brazos County,244703.0,91847.0,0.37534071915750933,62254,both
Texas,TX,Brewster County,9513.0,4576.0,0.4810259644696731,3316,both
Texas,TX,Briscoe County,1445.0,744.0,0.514878892733564,190,both
Texas,TX,Brooks County,6848.0,2402.0,0.3507593457943925,754,both
Texas,TX,Brown County,38709.0,16853.0,0.4353767857604175,5461,both
Texas,TX,Burleson County,19475.0,9365.0,0.4808729139922978,3327,both
Texas,TX,Burnet County,53991.0,28147.0,0.5213276286788538,10965,both
Texas,TX,Caldwell County,49859.0,15686.0,0.3146071922822359,5458,both
Texas,TX,Calhoun County,19696.0,7832.0,0.39764419171405363,2507,both
Texas,TX,Callahan County,14374.0,6985.0,0.4859468484764157,2391,both
Texas,TX,Cameron County,426710.0,116122.0,0.2721332989618242,54554,both
Texas,TX,Camp County,13000.0,5242.0,0.4032307692307692,1689,both
Texas,TX,Carson County,5878.0,3172.0,0.5396393331064988,1078,both
Texas,TX,Cass County,28659.0,14140.0,0.4933877664956907,3638,both
Texas,TX,Castro County,7227.0,2021.0,0.27964577279645775,943,both
Texas,TX,Chambers County,53876.0,24971.0,0.46349023684015145,7596,both
Texas,TX,Cherokee County,52217.0,20502.0,0.39263075243694584,6557,both
Texas,TX,Childress County,6788.0,2272.0,0.33470830878020036,608,both
Texas,TX,Clay County,10738.0,5906.0,0.5500093127211771,1847,both
Texas,TX,Cochran County,2509.0,893.0,0.3559186927062575,177,both
Texas,TX,Coke County,3352.0,1814.0,0.5411694510739857,517,both
Texas,TX,Coleman County,7842.0,4155.0,0.5298393267023719,1075,both
Texas,TX,Collin County,1195359.0,515167.0,0.430972619940955,422383,both
Texas,TX,Collingsworth County,2563.0,1201.0,0.4685914943425673,448,both
Texas,TX,Colorado County,21117.0,9994.0,0.4732679831415447,3532,both
Texas,TX,Comal County,193928.0,103465.0,0.5335227507116043,53777,both
Texas,TX,Comanche County,14050.0,6544.0,0.4657651245551601,1996,both
Texas,TX,Concho County,3297.0,1198.0,0.36336063087655446,344,both
Texas,TX,Cooke County,43782.0,20432.0,0.46667580284135035,6914,both
Texas,TX,Coryell County,84878.0,23911.0,0.2817102193736893,10315,both
Texas,TX,Cottle County,1294.0,657.0,0.5077279752704791,206,both
Texas,TX,Crane County,4574.0,1387.0,0.30323567993003936,438,both
Texas,TX,Crockett County,2858.0,1417.0,0.49580125962211335,243,both
Texas,TX,Crosby County,4917.0,1880.0,0.3823469595281676,498,both
Texas,TX,Culberson County,2196.0,781.0,0.35564663023679416,262,both
Texas,TX,Dallam County,7237.0,1447.0,0.19994472847865138,699,both
Texas,TX,Dallas County,2606358.0,848948.0,0.32572194610256916,626091,both
Texas,TX,Dawson County,12004.0,3511.0,0.292485838053982,1234,both
Texas,TX,DeWitt County,19929.0,7824.0,0.3925937076622008,2230,both
Texas,TX,Deaf Smith County,18347.0,4286.0,0.2336076742791737,1300,both
Texas,TX,Delta County,5520.0,2658.0,0.4815217391304348,769,both
Texas,TX,Denton County,1007703.0,448729.0,0.4452988628593941,321615,both
Texas,TX,Dickens County,1711.0,993.0,0.5803623611922852,228,both
Texas,TX,Dimmit County,8257.0,3427.0,0.415041782729805,593,both
Texas,TX,Donley County,3214.0,1712.0,0.5326695706285003,374,both
Texas,TX,Duval County,9604.0,4461.0,0.464493960849646,456,both
Texas,TX,Eastland County,18037.0,8363.0,0.46365803625880136,2808,both
Texas,TX,Ector County,164494.0,42615.0,0.2590672000194536,17156,both
Texas,TX,Edwards County,1393.0,1005.0,0.7214644651830582,239,both
Texas,TX,El Paso County,869880.0,251371.0,0.2889720421207523,145843,both
Texas,TX,Ellis County,222829.0,99485.0,0.44646343160001617,39117,both
Texas,TX,Erath County,44195.0,18350.0,0.4152053399705849,9159,both
Texas,TX,Falls County,17286.0,6276.0,0.3630683790350573,1861,both
Texas,TX,Fannin County,37571.0,16385.0,0.43610763620877807,5344,both
Texas,TX,Fayette County,25474.0,13327.0,0.5231608699065714,5068,both
Texas,TX,Fisher County,3612.0,1829.0,0.5063676633444075,497,both
Texas,TX,Floyd County,5090.0,2089.0,0.41041257367387035,617,both
Texas,TX,Foard County,1079.0,545.0,0.505097312326228,98,both
Texas,TX,Fort Bend County,916778.0,362259.0,0.3951436443719199,285776,both
Texas,TX,Franklin County,10735.0,5310.0,0.49464368886818816,2221,both
Texas,TX,Freestone County,20441.0,9045.0,0.4424930287167947,2279,both
Texas,TX,Frio County,17987.0,4933.0,0.27425362761994776,1331,both
Texas,TX,Gaines County,22523.0,6416.0,0.28486436087554945,953,both
Texas,TX,Galveston County,361744.0,158933.0,0.4393521385289044,85434,both
Texas,TX,Garza County,4517.0,1599.0,0.35399601505423955,459,both
Texas,TX,Gillespie County,27733.0,16482.0,0.5943100277647568,7325,both
Texas,TX,Glasscock County,1141.0,663.0,0.5810692375109553,311,both
Texas,TX,Goliad County,7144.0,3984.0,0.5576707726763718,1010,both
Texas,TX,Gonzales County,19930.0,7755.0,0.38911189162067233,1716,both
Texas,TX,Gray County,20916.0,7580.0,0.362401988908013,2297,both
Texas,TX,Grayson County,146907.0,65888.0,0.4485014328793046,23076,both
Texas,TX,Gregg County,126243.0,46699.0,0.36991357936677677,18696,both
Texas,TX,Grimes County,32384.0,14043.0,0.43364006916996045,4205,both
Texas,TX,Guadalupe County,188454.0,85097.0,0.451553164167383,38402,both
Texas,TX,Hale County,31761.0,9278.0,0.29211926576619124,3394,both
Texas,TX,Hall County,2818.0,1149.0,0.407735982966643,366,both
Texas,TX,Hamilton County,8619.0,4464.0,0.5179255134006265,1446,both
Texas,TX,Hansford County,5071.0,1999.0,0.39420232695720764,1018,both
Texas,TX,Hardeman County,3490.0,1405.0,0.40257879656160456,374,both
Texas,TX,Hardin County,58261.0,28157.0,0.48329070905065136,8313,both
Texas,TX,Harris County,4835125.0,1556310.0,0.32187585636358934,1087181,both
Texas,TX,Harrison County,70895.0,30226.0,0.42634882572818955,10781,both
Texas,TX,Hartley County,5145.0,2016.0,0.39183673469387753,948,both
Texas,TX,Haskell County,5385.0,2246.0,0.4170844939647168,896,both
Texas,TX,Hays County,280486.0,125688.0,0.44810792695535606,71237,both
Texas,TX,Hemphill County,3189.0,1612.0,0.5054876136719975,564,both
Texas,TX,Henderson County,86158.0,38528.0,0.44717843961094733,12501,both
Texas,TX,Hidalgo County,898471.0,217194.0,0.24173735156727374,109192,both
Texas,TX,Hill County,38101.0,16703.0,0.4383874438991103,4771,both
Texas,TX,Hockley County,21460.0,7987.0,0.3721808014911463,2567,both
Texas,TX,Hood County,67774.0,36538.0,0.5391152949508661,15614,both
Texas,TX,Hopkins County,38172.0,16773.0,0.439405847217856,5321,both
Texas,TX,Houston County,22066.0,9362.0,0.42427263663554793,2672,both
Texas,TX,Howard County,30554.0,9640.0,0.31550697126399163,3582,both
Texas,TX,Hudspeth County,3451.0,1038.0,0.30078238191828455,271,both
Texas,TX,Hunt County,113347.0,46703.0,0.4120356074708638,16230,both
Texas,TX,Hutchinson County,20033.0,8241.0,0.411371237458194,2342,both
Texas,TX,Irion County,1549.0,868.0,0.5603615235635894,236,both
Texas,TX,Jack County,8875.0,4201.0,0.4733521126760563,959,both
Texas,TX,Jackson County,15221.0,6329.0,0.41580710859996056,1658,both
Texas,TX,Jasper County,32694.0,15839.0,0.48446198079158254,2937,both
Texas,TX,Jeff Davis County,1856.0,1169.0,0.6298491379310345,427,both
Texas,TX,Jefferson County,251496.0,86272.0,0.3430352769030124,34405,both
Texas,TX,Jim Hogg County,4720.0,1585.0,0.3358050847457627,468,both
Texas,TX,Jim Wells County,38662.0,13268.0,0.3431793492318038,3822,both
Texas,TX,Johnson County,202906.0,80691.0,0.3976767567247888,30467,both
Texas,TX,Jones County,20381.0,6946.0,0.3408076149354791,1688,both
Texas,TX,Karnes County,15018.0,5075.0,0.3379278199493941,1810,both
Texas,TX,Kaufman County,185690.0,69366.0,0.3735580806720879,27253,both
Texas,TX,Kendall County,50537.0,29295.0,0.5796742980390605,16418,both
Texas,TX,Kenedy County,343.0,158.0,0.4606413994169096,5,both
Texas,TX,Kent County,734.0,445.0,0.6062670299727521,165,both
Texas,TX,Kerr County,53915.0,28156.0,0.5222294352221089,12456,both
Texas,TX,Kimble County,4442.0,2402.0,0.5407474110760918,871,both
Texas,TX,King County,217.0,135.0,0.6221198156682027,56,both
Texas,TX,Kinney County,3148.0,1419.0,0.45076238881829733,498,both
Texas,TX,Kleberg County,30069.0,10010.0,0.3329009943795936,4791,both
Texas,TX,Knox County,3302.0,1376.0,0.4167171411265899,377,both
Texas,TX,La Salle County,6537.0,2360.0,0.36102187547804804,364,both
Texas,TX,Lamar County,51127.0,21236.0,0.41535783441234575,7516,both
Texas,TX,Lamb County,12711.0,4151.0,0.3265675399260483,1161,both
Texas,TX,Lampasas County,23262.0,11296.0,0.4855988307110309,3405,both
Texas,TX,Lavaca County,20571.0,10486.0,0.5097467308346701,3162,both
Texas,TX,Lee County,18240.0,8413.0,0.4612390350877193,2460,both
Texas,TX,Leon County,16538.0,9060.0,0.5478292417462813,1947,both
Texas,TX,Liberty County,108272.0,31316.0,0.28923452046697207,7131,both
Texas,TX,Limestone County,22250.0,9069.0,0.4075955056179775,3022,both
Texas,TX,Lipscomb County,2906.0,1259.0,0.4332415691672402,485,both
Texas,TX,Live Oak County,11584.0,5092.0,0.4395718232044199,1152,both
Texas,TX,Llano County,22875.0,13622.0,0.5954972677595628,5877,both
Texas,TX,Loving County,43.0,97.0,2.255813953488372,0,both
Texas,TX,Lubbock County,320940.0,124972.0,0.38939365613510313,68927,both
Texas,TX,Lynn County,5761.0,2567.0,0.44558236417288666,958,both
Texas,TX,Madison County,13742.0,5489.0,0.39943239703099986,1371,both
Texas,TX,Marion County,9571.0,4714.0,0.49252951624699615,1147,both
Texas,TX,Martin County,5216.0,2083.0,0.39934815950920244,577,both
Texas,TX,Mason County,3931.0,2526.0,0.642584584075299,1139,both
Texas,TX,Matagorda County,36359.0,13308.0,0.3660166671250584,5683,both
Texas,TX,Maverick County,57762.0,15743.0,0.27254942695890033,5355,both
Texas,TX,McCulloch County,7452.0,3513.0,0.4714170692431562,1054,both
Texas,TX,McLennan County,268583.0,99490.0,0.370425529538355,49068,both
Texas,TX,McMullen County,568.0,487.0,0.8573943661971831,53,both
Texas,TX,Medina County,54797.0,24598.0,0.44889318758326185,8308,both
Texas,TX,Menard County,1958.0,1039.0,0.5306435137895812,333,both
Texas,TX,Midland County,177108.0,58800.0,0.33200081306321566,34526,both
Texas,TX,Milam County,25951.0,11093.0,0.4274594427960387,3556,both
Texas,TX,Mills County,4548.0,2741.0,0.6026824978012313,980,both
Texas,TX,Mitchell County,9075.0,2513.0,0.2769146005509642,884,both
Texas,TX,Montague County,21598.0,11097.0,0.5137975738494305,2735,both
Texas,TX,Montgomery County,711354.0,307134.0,0.43175971457249135,168212,both
Texas,TX,Moore County,21190.0,5359.0,0.25290231241151484,1715,both
Texas,TX,Morris County,12066.0,5433.0,0.45027349577324716,1341,both
Texas,TX,Motley County,1020.0,650.0,0.6372549019607843,210,both
Texas,TX,Nacogdoches County,65375.0,25470.0,0.3895984703632887,10974,both
Texas,TX,Navarro County,55635.0,19829.0,0.35641233036757436,6034,both
Texas,TX,Newton County,12039.0,5749.0,0.47753135642495226,560,both
Texas,TX,Nolan County,14306.0,5114.0,0.3574723892073256,1370,both
Texas,TX,Nueces County,352289.0,121614.0,0.3452108921936251,57909,both
Texas,TX,Ochiltree County,9704.0,3008.0,0.3099752679307502,1206,both
Texas,TX,Oldham County,1783.0,974.0,0.5462703309029725,324,both
Texas,TX,Orange County,85722.0,36328.0,0.4237885256993537,10451,both
Texas,TX,Palo Pinto County,29747.0,13333.0,0.44821326520321375,3876,both
Texas,TX,Panola County,22838.0,11437.0,0.5007881600840705,2952,both
Texas,TX,Parker County,173494.0,90802.0,0.5233725661982547,34805,both
Texas,TX,Parmer County,9617.0,2504.0,0.2603722574607466,1030,both
Texas,TX,Pecos County,14623.0,4233.0,0.2894754838268481,1478,both
Texas,TX,Polk County,54186.0,24285.0,0.44817849629055473,5099,both
Texas,TX,Potter County,114647.0,32091.0,0.2799113801495024,13587,both
Texas,TX,Presidio County,5795.0,1994.0,0.3440897325280414,812,both
Texas,TX,Rains County,12986.0,6554.0,0.5046973663945787,2370,both
Texas,TX,Randall County,148255.0,66854.0,0.4509392600586827,31908,both
Texas,TX,Reagan County,3141.0,949.0,0.30213307863737665,331,both
Texas,TX,Real County,2854.0,1958.0,0.6860546601261388,372,both
Texas,TX,Red River County,11678.0,5796.0,0.49631786264771366,1383,both
Texas,TX,Reeves County,11770.0,3439.0,0.29218351741716225,632,both
Texas,TX,Refugio County,6666.0,3072.0,0.4608460846084608,656,both
Texas,TX,Roberts County,840.0,570.0,0.6785714285714286,115,both
Texas,TX,Robertson County,17267.0,8154.0,0.47223026582498406,2248,both
Texas,TX,Rockwall County,131307.0,62251.0,0.4740874439291127,34800,both
Texas,TX,Runnels County,9868.0,4056.0,0.4110255370895825,1316,both
Texas,TX,Rusk County,53079.0,21702.0,0.40886226191149044,6805,both
Texas,TX,Sabine County,10106.0,5581.0,0.5522461903819513,1381,both
Texas,TX,San Augustine County,7833.0,3747.0,0.478360781309843,685,both
Texas,TX,San Jacinto County,28936.0,12789.0,0.44197539397290575,3163,both
Texas,TX,San Patricio County,70660.0,25572.0,0.36190206623266347,8212,both
Texas,TX,San Saba County,5845.0,2703.0,0.4624465355004277,891,both
Texas,TX,Schleicher County,2391.0,1108.0,0.4634044332915098,411,both
Texas,TX,Scurry County,16212.0,5720.0,0.35282506785097456,1963,both
Texas,TX,Shackelford County,3229.0,1727.0,0.5348405078971817,762,both
Texas,TX,Shelby County,24179.0,9948.0,0.41143140741966167,2249,both
Texas,TX,Sherman County,2678.0,872.0,0.32561613144137413,453,both
Texas,TX,Smith County,245209.0,103815.0,0.4233735303353466,45679,both
Texas,TX,Somervell County,9888.0,5285.0,0.5344862459546925,1739,both
Texas,TX,Starr County,65934.0,16419.0,0.24902174902174903,5525,both
Texas,TX,Stephens County,9343.0,3761.0,0.4025473616611367,1206,both
Texas,TX,Sterling County,1397.0,629.0,0.4502505368647101,193,both
Texas,TX,Stonewall County,1218.0,716.0,0.5878489326765188,117,both
Texas,TX,Sutton County,3221.0,1400.0,0.4346476249611922,340,both
Texas,TX,Swisher County,6955.0,2265.0,0.3256649892163911,1002,both
Texas,TX,Tarrant County,2182947.0,822680.0,0.3768666852653775,503011,both
Texas,TX,Taylor County,146836.0,55386.0,0.3771963278759977,27894,both
Texas,TX,Terrell County,687.0,405.0,0.5895196506550219,228,both
Texas,TX,Terry County,11547.0,3419.0,0.2960942236078635,818,both
Texas,TX,Throckmorton County,1526.0,900.0,0.5897771952817824,284,both
Texas,TX,Titus County,31357.0,10208.0,0.3255413464298243,3215,both
Texas,TX,Tom Green County,119057.0,45438.0,0.38164912604886736,20888,both
Texas,TX,Travis County,1334961.0,580285.0,0.4346831105927439,537322,both
Texas,TX,Trinity County,14228.0,7374.0,0.5182738262580826,1658,both
Texas,TX,Tyler County,20382.0,9577.0,0.46987538023746445,1844,both
Texas,TX,Upshur County,43281.0,19882.0,0.45937016242693096,5228,both
Texas,TX,Upton County,3109.0,1303.0,0.4191058218076552,244,both
Texas,TX,Uvalde County,24960.0,9769.0,0.391386217948718,3479,both
Texas,TX,Val Verde County,47720.0,14578.0,0.30549036043587596,6857,both
Texas,TX,Van Zandt County,64000.0,27935.0,0.436484375,8045,both
Texas,TX,Victoria County,91664.0,35239.0,0.3844366381567464,12546,both
Texas,TX,Walker County,81268.0,25170.0,0.30971600137815625,12392,both
Texas,TX,Waller County,63553.0,27545.0,0.4334177772882476,10334,both
Texas,TX,Ward County,10966.0,3764.0,0.34324275031916834,785,both
Texas,TX,Washington County,37007.0,18208.0,0.49201502418461374,8132,both
Texas,TX,Webb County,269148.0,65845.0,0.24464235290620773,34254,both
Texas,TX,Wharton County,41739.0,16452.0,0.39416373176166175,5516,both
Texas,TX,Wheeler County,4804.0,2272.0,0.47293921731890093,660,both
Texas,TX,Wichita County,130180.0,44497.0,0.34181133814718084,21842,both
Texas,TX,Wilbarger County,12522.0,4463.0,0.3564127136240217,1511,both
Texas,TX,Willacy County,20037.0,5563.0,0.2776363727104856,1664,both
Texas,TX,Williamson County,697191.0,308163.0,0.44200656634982377,213464,both
Texas,TX,Wilson County,54183.0,27270.0,0.5032943912297215,9689,both
Texas,TX,Winkler County,7414.0,1932.0,0.2605880766118155,487,both
Texas,TX,Wise County,78097.0,38230.0,0.4895194437686467,10618,both
Texas,TX,Wood County,47921.0,24381.0,0.5087748586214812,7641,both
Texas,TX,Yoakum County,7468.0,2393.0,0.3204338510980182,639,both
Texas,TX,Young County,18124.0,8309.0,0.45845288015890534,2985,both
Texas,TX,Zapata County,13736.0,4871.0,0.3546156086196855,1205,both
Texas,TX,Zavala County,9312.0,3492.0,0.375,631,both
Utah,UT,Beaver County,7233.0,3212.0,0.44407576386008574,1002,both
Utah,UT,Box Elder County,62684.0,28909.0,0.4611862676281029,9836,both
Utah,UT,Cache County,142393.0,60229.0,0.42297725309530665,30908,both
Utah,UT,Carbon County,20609.0,9445.0,0.45829491969527875,2523,both
Utah,UT,Daggett County,992.0,550.0,0.5544354838709677,59,both
Utah,UT,Davis County,373207.0,166492.0,0.44611167529012047,87235,both
Utah,UT,Duchesne County,20477.0,8967.0,0.43790594325340626,2068,both
Utah,UT,Emery County,10144.0,5011.0,0.4939865930599369,1094,both
Utah,UT,Garfield County,5314.0,2811.0,0.5289800526910049,1188,both
Utah,UT,Grand County,9706.0,5300.0,0.5460539872243972,2526,both
Utah,UT,Iron County,64211.0,27876.0,0.4341312236221208,11277,both
Utah,UT,Juab County,13023.0,6518.0,0.50049911694694,1453,both
Utah,UT,Kane County,8425.0,4486.0,0.5324629080118695,1925,both
Utah,UT,Millard County,13437.0,6385.0,0.47518047183151,1848,both
Utah,UT,Morgan County,13000.0,6757.0,0.5197692307692308,2841,both
Utah,UT,Piute County,1550.0,963.0,0.6212903225806452,221,both
Utah,UT,Rich County,2670.0,1447.0,0.5419475655430711,397,both
Utah,UT,Salt Lake County,1185813.0,509492.0,0.42965627801348105,306651,both
Utah,UT,San Juan County,14358.0,6328.0,0.4407299066722385,1874,both
Utah,UT,Sanpete County,30277.0,12943.0,0.4274862106549526,4210,both
Utah,UT,Sevier County,22344.0,10926.0,0.48899033297529537,3210,both
Utah,UT,Summit County,42759.0,25876.0,0.6051591477817535,17219,both
Utah,UT,Tooele County,82051.0,33988.0,0.41423017391622285,10753,both
Utah,UT,Uintah County,37747.0,15831.0,0.41939756801865047,3735,both
Utah,UT,Utah County,719174.0,297944.0,0.4142863896636975,160980,both
Utah,UT,Wasatch County,37144.0,18354.0,0.49413094981692873,10636,both
Utah,UT,Washington County,202452.0,97243.0,0.4803262007784561,42641,both
Utah,UT,Wayne County,2614.0,1651.0,0.6315990818668707,468,both
Utah,UT,Weber County,271926.0,112017.0,0.4119392775975817,48556,both
Vermont,VT,Addison County,37720.0,22396.0,0.5937433722163309,11842,both
Vermont,VT,Bennington County,37183.0,20552.0,0.5527257079848318,11283,both
Vermont,VT,Caledonia County,30610.0,16482.0,0.5384514864423391,7217,both
Vermont,VT,Chittenden County,169481.0,96405.0,0.5688248240215718,67876,both
Vermont,VT,Essex County,6010.0,3410.0,0.56738768718802,1011,both
Vermont,VT,Franklin County,50994.0,26552.0,0.520688708475507,10775,both
Vermont,VT,Grand Isle County,7467.0,4967.0,0.6651935181465113,2477,both
Vermont,VT,Lamoille County,26060.0,14757.0,0.5662701458173446,8265,both
Vermont,VT,Orange County,29943.0,17536.0,0.5856460608489463,8388,both
Vermont,VT,Orleans County,27516.0,14655.0,0.5325992150021805,5917,both
Vermont,VT,Rutland County,60271.0,33883.0,0.5621774982993479,15576,both
Vermont,VT,Washington County,60142.0,35058.0,0.5829204216687174,21139,both
Vermont,VT,Windham County,45966.0,25718.0,0.5595005003698386,14714,both
Vermont,VT,Windsor County,58101.0,34018.0,0.5854976678542538,19180,both
Virginia,VA,Accomack County,33239.0,17144.0,0.5157796564276904,5483,both
Virginia,VA,Albemarle County,115676.0,66740.0,0.576956326290674,49273,both
Virginia,VA,Alexandria city,155230.0,80062.0,0.5157637054693036,80565,both
Virginia,VA,Alleghany County,14595.0,8277.0,0.5671120246659815,1792,both
Virginia,VA,Amelia County,13480.0,8032.0,0.5958456973293769,1705,both
Virginia,VA,Amherst County,31396.0,17303.0,0.5511211619314562,5424,both
Virginia,VA,Appomattox County,16864.0,9642.0,0.5717504743833017,2579,both
Virginia,VA,Arlington County,234162.0,128362.0,0.5481760490600525,144856,both
Virginia,VA,Augusta County,78247.0,44223.0,0.5651718276739044,13845,both
Virginia,VA,Bath County,4051.0,2582.0,0.6373734880276475,501,both
Virginia,VA,Bedford County,81525.0,50830.0,0.6234897270775835,20759,both
Virginia,VA,Bland County,6179.0,3548.0,0.5742029454604305,775,both
Virginia,VA,Botetourt County,34125.0,21893.0,0.6415531135531135,7299,both
Virginia,VA,Bristol city,16807.0,7479.0,0.44499315761289937,3051,both
Virginia,VA,Brunswick County,15749.0,7738.0,0.4913327830338434,1977,both
