state_name,state_code,county_name,population,total_votes,_merge
Mississippi,MS,Itawamba County,24093.0,10621.0,both
Mississippi,MS,Jackson County,146389.0,52410.0,both
Mississippi,MS,Jasper County,16013.0,7890.0,both
Mississippi,MS,Jefferson County,6941.0,3299.0,both
Mississippi,MS,Jefferson Davis County,10969.0,5378.0,both
Mississippi,MS,Jones County,66250.0,27755.0,both
Mississippi,MS,Kemper County,8584.0,4086.0,both
Mississippi,MS,Lafayette County,58467.0,23409.0,both
Mississippi,MS,Lamar County,66217.0,28171.0,both
Mississippi,MS,Lauderdale County,70527.0,27407.0,both
Mississippi,MS,Lawrence County,11741.0,6053.0,both
Mississippi,MS,Leake County,21258.0,8380.0,both
Mississippi,MS,Lee County,82799.0,35338.0,both
Mississippi,MS,Leflore County,26378.0,9421.0,both
Mississippi,MS,Lincoln County,34702.0,15802.0,both
Mississippi,MS,Lowndes County,57283.0,24426.0,both
Mississippi,MS,Madison County,112511.0,55710.0,both
Mississippi,MS,Marion County,24224.0,11188.0,both
Mississippi,MS,Marshall County,34123.0,14983.0,both
Mississippi,MS,Monroe County,33609.0,16069.0,both
Mississippi,MS,Montgomery County,9600.0,4424.0,both
Mississippi,MS,Neshoba County,28789.0,10861.0,both
Mississippi,MS,Newton County,21019.0,9323.0,both
Mississippi,MS,Noxubee County,9914.0,4449.0,both
Mississippi,MS,Oktibbeha County,51203.0,18051.0,both
Mississippi,MS,Panola County,32669.0,14422.0,both
Mississippi,MS,Pearl River County,57978.0,24671.0,both
Mississippi,MS,Perry County,11315.0,5539.0,both
Mississippi,MS,Pike County,39394.0,15485.0,both
Mississippi,MS,Pontotoc County,31535.0,14068.0,both
Mississippi,MS,Prentiss County,25135.0,10381.0,both
Mississippi,MS,Quitman County,5546.0,2677.0,both
Mississippi,MS,Rankin County,160417.0,69678.0,both
Mississippi,MS,Scott County,27507.0,9891.0,both
Mississippi,MS,Sharkey County,3336.0,1766.0,both
Mississippi,MS,Simpson County,25715.0,11094.0,both
Mississippi,MS,Smith County,14099.0,7676.0,both
Mississippi,MS,Stone County,18756.0,7919.0,both
Mississippi,MS,Sunflower County,24468.0,7876.0,both
Mississippi,MS,Tallahatchie County,11837.0,5012.0,both
Mississippi,MS,Tate County,28261.0,12861.0,both
Mississippi,MS,Tippah County,21287.0,9591.0,both
Mississippi,MS,Tishomingo County,18507.0,9050.0,both
Mississippi,MS,Tunica County,9234.0,2668.0,both
Mississippi,MS,Union County,28284.0,12478.0,both
Mississippi,MS,Walthall County,13863.0,6529.0,both
Mississippi,MS,Warren County,42298.0,18298.0,both
Mississippi,MS,Washington County,41946.0,14540.0,both
Mississippi,MS,Wayne County,19703.0,9119.0,both
Mississippi,MS,Webster County,9988.0,5095.0,both
Mississippi,MS,Wilkinson County,8058.0,2931.0,both
Mississippi,MS,Winston County,17416.0,8384.0,both
Mississippi,MS,Yalobusha County,12386.0,5878.0,both
Mississippi,MS,Yazoo County,25796.0,8971.0,both
Montana,MT,Beaverhead County,9885.0,5794.0,both
Montana,MT,Big Horn County,12751.0,4470.0,both
Montana,MT,Blaine County,6899.0,3019.0,both
Montana,MT,Broadwater County,8032.0,4810.0,both
Montana,MT,Carbon County,11419.0,7297.0,both
Montana,MT,Carter County,1418.0,854.0,both
Montana,MT,Cascade County,84900.0,37583.0,both
Montana,MT,Chouteau County,5847.0,2934.0,both
Montana,MT,Custer County,11985.0,5797.0,both
Montana,MT,Daniels County,1633.0,951.0,both
Montana,MT,Dawson County,8810.0,4638.0,both
Montana,MT,Deer Lodge County,9673.0,4870.0,both
Montana,MT,Fallon County,2994.0,1507.0,both
Montana,MT,Fergus County,11772.0,6712.0,both
Montana,MT,Flathead County,113679.0,63140.0,both
Montana,MT,Gallatin County,126409.0,69897.0,both
Montana,MT,Garfield County,1211.0,800.0,both
Montana,MT,Glacier County,13609.0,5078.0,both
Montana,MT,Golden Valley County,835.0,515.0,both
Montana,MT,Granite County,3595.0,2176.0,both
Montana,MT,Hill County,16276.0,6804.0,both
Montana,MT,Jefferson County,13048.0,8291.0,both
Montana,MT,Judith Basin County,2093.0,1353.0,both
Montana,MT,Lake County,33338.0,16910.0,both
Montana,MT,Lewis and Clark County,75011.0,42023.0,both
Montana,MT,Liberty County,1974.0,988.0,both
Montana,MT,Lincoln County,21895.0,11789.0,both
Montana,MT,Madison County,9521.0,6461.0,both
Montana,MT,McCone County,1676.0,1082.0,both
Montana,MT,Meagher County,2071.0,1172.0,both
Montana,MT,Mineral County,5090.0,2833.0,both
Montana,MT,Missoula County,121849.0,72773.0,both
Montana,MT,Musselshell County,5308.0,3012.0,both
Montana,MT,Park County,17903.0,11717.0,both
Montana,MT,Petroleum County,554.0,324.0,both
Montana,MT,Phillips County,4249.0,2189.0,both
Montana,MT,Pondera County,6125.0,2852.0,both
Montana,MT,Powder River County,1743.0,1106.0,both
Montana,MT,Powell County,7133.0,3282.0,both
Montana,MT,Prairie County,1112.0,688.0,both
Montana,MT,Ravalli County,47738.0,29904.0,both
Montana,MT,Richland County,11173.0,5309.0,both
Montana,MT,Roosevelt County,10319.0,3914.0,both
Montana,MT,Rosebud County,8160.0,3693.0,both
Montana,MT,Sanders County,13684.0,8069.0,both
Montana,MT,Sheridan County,3498.0,1912.0,both
Montana,MT,Silver Bow County,36360.0,18226.0,both
Montana,MT,Stillwater County,9173.0,5906.0,both
Montana,MT,Sweet Grass County,3763.0,2381.0,both
Montana,MT,Teton County,6430.0,3568.0,both
Montana,MT,Toole County,5133.0,2046.0,both
Montana,MT,Treasure County,772.0,442.0,both
Montana,MT,Valley County,7474.0,4079.0,both
Montana,MT,Wheatland County,2057.0,1086.0,both
Montana,MT,Wibaux County,910.0,546.0,both
Montana,MT,Yellowstone County,170843.0,81391.0,both
North Carolina,NC,Alamance County,179165.0,89568.0,both
North Carolina,NC,Alexander County,36473.0,20625.0,both
North Carolina,NC,Alleghany County,11342.0,6480.0,both
North Carolina,NC,Anson County,21897.0,10859.0,both
North Carolina,NC,Ashe County,27063.0,16187.0,both
North Carolina,NC,Avery County,17561.0,9468.0,both
North Carolina,NC,Beaufort County,44481.0,26521.0,both
North Carolina,NC,Bertie County,16922.0,9170.0,both
North Carolina,NC,Bladen County,29484.0,16743.0,both
North Carolina,NC,Brunswick County,159964.0,109049.0,both
North Carolina,NC,Buncombe County,275901.0,159885.0,both
North Carolina,NC,Burke County,88338.0,45733.0,both
North Carolina,NC,Cabarrus County,240016.0,119820.0,both
North Carolina,NC,Caldwell County,80574.0,43451.0,both
North Carolina,NC,Camden County,11137.0,6292.0,both
North Carolina,NC,Carteret County,69615.0,45693.0,both
North Carolina,NC,Caswell County,22807.0,12025.0,both
North Carolina,NC,Catawba County,164645.0,86885.0,both
North Carolina,NC,Chatham County,81624.0,52098.0,both
North Carolina,NC,Cherokee County,29959.0,17748.0,both
North Carolina,NC,Chowan County,13891.0,7533.0,both
North Carolina,NC,Clay County,11864.0,7708.0,both
North Carolina,NC,Cleveland County,101378.0,51602.0,both
North Carolina,NC,Columbus County,50121.0,26363.0,both
North Carolina,NC,Craven County,102391.0,56028.0,both
North Carolina,NC,Cumberland County,337890.0,140175.0,both
North Carolina,NC,Currituck County,31593.0,18010.0,both
North Carolina,NC,Dare County,38110.0,25115.0,both
North Carolina,NC,Davidson County,174804.0,93091.0,both
North Carolina,NC,Davie County,44599.0,26704.0,both
North Carolina,NC,Duplin County,49520.0,22864.0,both
North Carolina,NC,Durham County,336892.0,180189.0,both
North Carolina,NC,Edgecombe County,48832.0,24416.0,both
North Carolina,NC,Forsyth County,392921.0,203928.0,both
North Carolina,NC,Franklin County,77001.0,42526.0,both
North Carolina,NC,Gaston County,237242.0,118959.0,both
North Carolina,NC,Gates County,10343.0,5860.0,both
North Carolina,NC,Graham County,8052.0,4769.0,both
North Carolina,NC,Granville County,62192.0,32044.0,both
North Carolina,NC,Greene County,20530.0,8442.0,both
North Carolina,NC,Guilford County,549866.0,284114.0,both
North Carolina,NC,Halifax County,47298.0,23938.0,both
North Carolina,NC,Harnett County,141477.0,63597.0,both
North Carolina,NC,Haywood County,62969.0,37724.0,both
North Carolina,NC,Henderson County,119230.0,69651.0,both
North Carolina,NC,Hertford County,19453.0,9819.0,both
North Carolina,NC,Hoke County,54446.0,22724.0,both
North Carolina,NC,Hyde County,4607.0,2417.0,both
North Carolina,NC,Iredell County,199710.0,110560.0,both
North Carolina,NC,Jackson County,44574.0,21864.0,both
North Carolina,NC,Johnston County,241955.0,124360.0,both
North Carolina,NC,Jones County,9401.0,5458.0,both
North Carolina,NC,Lee County,67059.0,30007.0,both
North Carolina,NC,Lenoir County,54895.0,27465.0,both
North Carolina,NC,Lincoln County,95675.0,55433.0,both
North Carolina,NC,Macon County,38412.0,21846.0,both
North Carolina,NC,Madison County,22071.0,13561.0,both
North Carolina,NC,Martin County,21447.0,12028.0,both
North Carolina,NC,McDowell County,44893.0,23600.0,both
North Carolina,NC,Mecklenburg County,1163701.0,573679.0,both
North Carolina,NC,Mitchell County,14999.0,8821.0,both
North Carolina,NC,Montgomery County,26085.0,13188.0,both
North Carolina,NC,Moore County,106898.0,61590.0,both
North Carolina,NC,Nash County,96551.0,52364.0,both
North Carolina,NC,New Hanover County,238852.0,138243.0,both
North Carolina,NC,Northampton County,16715.0,9197.0,both
North Carolina,NC,Onslow County,213676.0,81476.0,both
North Carolina,NC,Orange County,150626.0,87426.0,both
North Carolina,NC,Pamlico County,12423.0,7961.0,both
North Carolina,NC,Pasquotank County,41444.0,20277.0,both
North Carolina,NC,Pender County,68521.0,38837.0,both
North Carolina,NC,Perquimans County,13377.0,7640.0,both
North Carolina,NC,Person County,39737.0,21993.0,both
North Carolina,NC,Pitt County,175119.0,86924.0,both
North Carolina,NC,Polk County,20060.0,13032.0,both
North Carolina,NC,Randolph County,147458.0,75841.0,both
North Carolina,NC,Richmond County,42324.0,19848.0,both
North Carolina,NC,Robeson County,117365.0,46677.0,both
North Carolina,NC,Rockingham County,92518.0,49492.0,both
North Carolina,NC,Rowan County,151661.0,75236.0,both
North Carolina,NC,Rutherford County,65507.0,34600.0,both
North Carolina,NC,Sampson County,59601.0,28138.0,both
North Carolina,NC,Scotland County,34376.0,14613.0,both
North Carolina,NC,Stanly County,65699.0,36651.0,both
North Carolina,NC,Stokes County,45532.0,27127.0,both
North Carolina,NC,Surry County,71462.0,37424.0,both
North Carolina,NC,Swain County,13916.0,7036.0,both
North Carolina,NC,Transylvania County,33549.0,20706.0,both
North Carolina,NC,Tyrrell County,3461.0,1752.0,both
North Carolina,NC,Union County,256452.0,138875.0,both
North Carolina,NC,Vance County,42301.0,20059.0,both
North Carolina,NC,Wake County,1190275.0,650796.0,both
North Carolina,NC,Warren County,18836.0,9985.0,both
North Carolina,NC,Washington County,10713.0,5939.0,both
North Carolina,NC,Watauga County,54748.0,32934.0,both
North Carolina,NC,Wayne County,118686.0,54667.0,both
North Carolina,NC,Wilkes County,66013.0,36240.0,both
North Carolina,NC,Wilson County,78970.0,39978.0,both
North Carolina,NC,Yadkin County,37774.0,20346.0,both
North Carolina,NC,Yancey County,18938.0,11247.0,both
North Dakota,ND,Adams County,2163.0,1191.0,both
North Dakota,ND,Barnes County,10726.0,5294.0,both
North Dakota,ND,Benson County,5745.0,1994.0,both
North Dakota,ND,Billings County,1034.0,644.0,both
North Dakota,ND,Bottineau County,6349.0,3422.0,both
North Dakota,ND,Bowman County,2867.0,1611.0,both
North Dakota,ND,Burke County,2134.0,1051.0,both
North Dakota,ND,Burleigh County,100012.0,51764.0,both
North Dakota,ND,Cass County,196362.0,89842.0,both
North Dakota,ND,Cavalier County,3596.0,1977.0,both
North Dakota,ND,Dickey County,4900.0,2435.0,both
North Dakota,ND,Divide County,2135.0,1194.0,both
North Dakota,ND,Dunn County,4019.0,2231.0,both
North Dakota,ND,Eddy County,2263.0,1201.0,both
North Dakota,ND,Emmons County,3224.0,1923.0,both
North Dakota,ND,Foster County,3309.0,1692.0,both
North Dakota,ND,Golden Valley County,1743.0,984.0,both
North Dakota,ND,Grand Forks County,72708.0,31089.0,both
North Dakota,ND,Grant County,2215.0,1304.0,both
North Dakota,ND,Griggs County,2248.0,1285.0,both
North Dakota,ND,Hettinger County,2415.0,1294.0,both
North Dakota,ND,Kidder County,2342.0,1391.0,both
North Dakota,ND,LaMoure County,4096.0,2109.0,both
North Dakota,ND,Logan County,1869.0,1031.0,both
North Dakota,ND,McHenry County,5131.0,2735.0,both
North Dakota,ND,McIntosh County,2488.0,1381.0,both
North Dakota,ND,McKenzie County,14252.0,5483.0,both
North Dakota,ND,McLean County,9832.0,5398.0,both
North Dakota,ND,Mercer County,8309.0,4530.0,both
North Dakota,ND,Morton County,33895.0,16906.0,both
North Dakota,ND,Mountrail County,9383.0,4060.0,both
North Dakota,ND,Nelson County,2991.0,1755.0,both
North Dakota,ND,Oliver County,1879.0,1084.0,both
North Dakota,ND,Pembina County,6661.0,3088.0,both
North Dakota,ND,Pierce County,3902.0,1955.0,both
North Dakota,ND,Ramsey County,11463.0,5204.0,both
North Dakota,ND,Ransom County,5603.0,2632.0,both
North Dakota,ND,Renville County,2279.0,1203.0,both
North Dakota,ND,Richland County,16558.0,8199.0,both
North Dakota,ND,Rolette County,11728.0,4060.0,both
North Dakota,ND,Sargent County,3776.0,2024.0,both
North Dakota,ND,Sheridan County,1266.0,753.0,both
North Dakota,ND,Sioux County,3643.0,950.0,both
North Dakota,ND,Slope County,674.0,387.0,both
North Dakota,ND,Stark County,33001.0,15017.0,both
North Dakota,ND,Steele County,1782.0,1005.0,both
North Dakota,ND,Stutsman County,21392.0,10073.0,both
North Dakota,ND,Towner County,2030.0,1110.0,both
North Dakota,ND,Traill County,7908.0,4080.0,both
North Dakota,ND,Walsh County,10305.0,4456.0,both
North Dakota,ND,Ward County,68332.0,28326.0,both
North Dakota,ND,Wells County,3876.0,2242.0,both
North Dakota,ND,Williams County,39113.0,15010.0,both
Nebraska,NE,Adams County,30899.0,14364.0,both
Nebraska,NE,Antelope County,6302.0,3447.0,both
Nebraska,NE,Arthur County,412.0,282.0,both
Nebraska,NE,Banner County,674.0,386.0,both
Nebraska,NE,Blaine County,436.0,291.0,both
Nebraska,NE,Boone County,5310.0,3031.0,both
Nebraska,NE,Box Butte County,10692.0,4931.0,both
Nebraska,NE,Boyd County,1725.0,1075.0,both
Nebraska,NE,Brown County,2853.0,1642.0,both
Nebraska,NE,Buffalo County,50697.0,23759.0,both
Nebraska,NE,Burt County,6727.0,3656.0,both
Nebraska,NE,Butler County,8459.0,4587.0,both
Nebraska,NE,Cass County,27446.0,15755.0,both
Nebraska,NE,Cedar County,8262.0,4912.0,both
Nebraska,NE,Chase County,3724.0,1866.0,both
Nebraska,NE,Cherry County,5492.0,3069.0,both
Nebraska,NE,Cheyenne County,9541.0,4530.0,both
Nebraska,NE,Clay County,6116.0,3310.0,both
Nebraska,NE,Colfax County,10566.0,3516.0,both
Nebraska,NE,Cuming County,8918.0,4445.0,both
Nebraska,NE,Custer County,10581.0,5886.0,both
Nebraska,NE,Dakota County,21268.0,6120.0,both
Nebraska,NE,Dawes County,8133.0,3868.0,both
Nebraska,NE,Dawson County,24085.0,8491.0,both
Nebraska,NE,Deuel County,1871.0,1012.0,both
Nebraska,NE,Dixon County,5491.0,2895.0,both
Nebraska,NE,Dodge County,37187.0,16443.0,both
Nebraska,NE,Douglas County,589540.0,273403.0,both
Nebraska,NE,Dundy County,1561.0,929.0,both
Nebraska,NE,Fillmore County,5548.0,3013.0,both
Nebraska,NE,Franklin County,2825.0,1600.0,both
Nebraska,NE,Frontier County,2585.0,1410.0,both
Nebraska,NE,Furnas County,4556.0,2413.0,both
Nebraska,NE,Gage County,21634.0,10916.0,both
Nebraska,NE,Garden County,1794.0,1117.0,both
Nebraska,NE,Garfield County,1763.0,1015.0,both
Nebraska,NE,Gosper County,1847.0,1118.0,both
Nebraska,NE,Grant County,565.0,366.0,both
Nebraska,NE,Greeley County,2219.0,1235.0,both
Nebraska,NE,Hall County,62197.0,22804.0,both
Nebraska,NE,Hamilton County,9537.0,5547.0,both
Nebraska,NE,Harlan County,3045.0,1802.0,both
Nebraska,NE,Hayes County,846.0,494.0,both
Nebraska,NE,Hitchcock County,2552.0,1433.0,both
Nebraska,NE,Holt County,10093.0,5442.0,both
Nebraska,NE,Hooker County,679.0,427.0,both
Nebraska,NE,Howard County,6527.0,3550.0,both
Nebraska,NE,Jefferson County,7054.0,3631.0,both
Nebraska,NE,Johnson County,5198.0,2152.0,both
Nebraska,NE,Kearney County,6770.0,3604.0,both
Nebraska,NE,Keith County,8113.0,4199.0,both
Nebraska,NE,Keya Paha County,805.0,544.0,both
Nebraska,NE,Kimball County,3289.0,1720.0,both
Nebraska,NE,Knox County,8298.0,4436.0,both
Nebraska,NE,Lancaster County,326716.0,157633.0,both
Nebraska,NE,Lincoln County,33365.0,16464.0,both
Nebraska,NE,Logan County,655.0,440.0,both
Nebraska,NE,Loup County,592.0,428.0,both
Nebraska,NE,Madison County,35627.0,15690.0,both
Nebraska,NE,McPherson County,383.0,283.0,both
Nebraska,NE,Merrick County,7755.0,4342.0,both
Nebraska,NE,Morrill County,4504.0,2426.0,both
Nebraska,NE,Nance County,3274.0,1837.0,both
Nebraska,NE,Nemaha County,7076.0,3418.0,both
Nebraska,NE,Nuckolls County,4095.0,2258.0,both
Nebraska,NE,Otoe County,16335.0,8198.0,both
Nebraska,NE,Pawnee County,2512.0,1379.0,both
Nebraska,NE,Perkins County,2795.0,1426.0,both
Nebraska,NE,Phelps County,9057.0,4965.0,both
Nebraska,NE,Pierce County,7299.0,3897.0,both
Nebraska,NE,Platte County,34609.0,15658.0,both
Nebraska,NE,Polk County,5228.0,2819.0,both
Nebraska,NE,Red Willow County,10457.0,5323.0,both
Nebraska,NE,Richardson County,7689.0,3942.0,both
Nebraska,NE,Rock County,1271.0,834.0,both
Nebraska,NE,Saline County,14555.0,5655.0,both
Nebraska,NE,Sarpy County,199886.0,100735.0,both
Nebraska,NE,Saunders County,23463.0,13565.0,both
Nebraska,NE,Scotts Bluff County,35699.0,15040.0,both
Nebraska,NE,Seward County,17671.0,9184.0,both
Nebraska,NE,Sheridan County,4928.0,2484.0,both
Nebraska,NE,Sherman County,2983.0,1687.0,both
Nebraska,NE,Sioux County,1154.0,678.0,both
Nebraska,NE,Stanton County,5856.0,3064.0,both
Nebraska,NE,Thayer County,4829.0,2852.0,both
Nebraska,NE,Thomas County,677.0,393.0,both
Nebraska,NE,Thurston County,6557.0,2123.0,both
Nebraska,NE,Valley County,4012.0,2299.0,both
Nebraska,NE,Washington County,21152.0,12545.0,both
Nebraska,NE,Wayne County,9874.0,4073.0,both
Nebraska,NE,Webster County,3351.0,1763.0,both
Nebraska,NE,Wheeler County,775.0,486.0,both
Nebraska,NE,York County,14356.0,6984.0,both
New Hampshire,NH,Belknap County,65027.0,40550.0,both
New Hampshire,NH,Carroll County,52448.0,34498.0,both
New Hampshire,NH,Cheshire County,77703.0,45200.0,both
New Hampshire,NH,Coos County,31372.0,17230.0,both
New Hampshire,NH,Grafton County,93146.0,55603.0,both
New Hampshire,NH,Hillsborough County,427354.0,233234.0,both
New Hampshire,NH,Merrimack County,157103.0,92475.0,both
New Hampshire,NH,Rockingham County,320689.0,201949.0,both
New Hampshire,NH,Strafford County,133243.0,76323.0,both
New Hampshire,NH,Sullivan County,43969.0,25091.0,both
New Jersey,NJ,Atlantic County,275213.0,129759.0,both
New Jersey,NJ,Bergen County,957736.0,459077.0,both
New Jersey,NJ,Burlington County,469167.0,229466.0,both
New Jersey,NJ,Camden County,527196.0,246954.0,both
New Jersey,NJ,Cape May County,94610.0,54568.0,both
New Jersey,NJ,Cumberland County,152326.0,55885.0,both
New Jersey,NJ,Essex County,851117.0,313283.0,both
New Jersey,NJ,Gloucester County,308423.0,164635.0,both
New Jersey,NJ,Hudson County,705472.0,231181.0,both
New Jersey,NJ,Hunterdon County,130183.0,80925.0,both
New Jersey,NJ,Mercer County,381671.0,163270.0,both
New Jersey,NJ,Middlesex County,863623.0,365187.0,both
New Jersey,NJ,Monmouth County,642799.0,360143.0,both
New Jersey,NJ,Morris County,514423.0,284666.0,both
New Jersey,NJ,Ocean County,659197.0,337135.0,both
New Jersey,NJ,Passaic County,513395.0,202767.0,both
New Jersey,NJ,Salem County,65338.0,31001.0,both
New Jersey,NJ,Somerset County,348842.0,177412.0,both
New Jersey,NJ,Sussex County,146132.0,84629.0,both
New Jersey,NJ,Union County,572726.0,240632.0,both
New Jersey,NJ,Warren County,111252.0,60150.0,both
New Mexico,NM,Bernalillo County,671586.0,310844.0,both
New Mexico,NM,Catron County,3825.0,2357.0,both
New Mexico,NM,Chaves County,63561.0,22200.0,both
New Mexico,NM,Cibola County,26780.0,8977.0,both
New Mexico,NM,Colfax County,12255.0,5813.0,both
New Mexico,NM,Curry County,47222.0,15223.0,both
New Mexico,NM,De Baca County,1657.0,874.0,both
New Mexico,NM,Dona Ana County,225210.0,85407.0,both
New Mexico,NM,Eddy County,60275.0,23472.0,both
New Mexico,NM,Grant County,27472.0,14224.0,both
New Mexico,NM,Guadalupe County,4292.0,1938.0,both
New Mexico,NM,Harding County,624.0,431.0,both
New Mexico,NM,Hidalgo County,3965.0,1862.0,both
New Mexico,NM,Lea County,72101.0,21209.0,both
New Mexico,NM,Lincoln County,20029.0,10165.0,both
New Mexico,NM,Los Alamos County,19444.0,12187.0,both
New Mexico,NM,Luna County,25316.0,8056.0,both
New Mexico,NM,McKinley County,68797.0,25867.0,both
New Mexico,NM,Mora County,4123.0,2487.0,both
New Mexico,NM,Otero County,68835.0,24242.0,both
New Mexico,NM,Quay County,8510.0,3704.0,both
New Mexico,NM,Rio Arriba County,39876.0,15989.0,both
New Mexico,NM,Roosevelt County,18787.0,6639.0,both
New Mexico,NM,San Juan County,120675.0,52926.0,both
New Mexico,NM,San Miguel County,26668.0,11108.0,both
New Mexico,NM,Sandoval County,155936.0,79540.0,both
New Mexico,NM,Santa Fe County,155956.0,83719.0,both
New Mexico,NM,Sierra County,11488.0,5953.0,both
New Mexico,NM,Socorro County,15963.0,7233.0,both
New Mexico,NM,Taos County,34405.0,16636.0,both
New Mexico,NM,Torrance County,15633.0,7179.0,both
New Mexico,NM,Union County,3964.0,1665.0,both
New Mexico,NM,Valencia County,79141.0,33277.0,both
Nevada,NV,Carson City,58036.0,31068.0,both
Nevada,NV,Churchill County,25803.0,13503.0,both
Nevada,NV,Clark County,2336573.0,1031223.0,both
Nevada,NV,Douglas County,49545.0,35556.0,both
Nevada,NV,Elko County,54293.0,22465.0,both
Nevada,NV,Esmeralda County,736.0,461.0,both
Nevada,NV,Eureka County,1917.0,1036.0,both
Nevada,NV,Humboldt County,17136.0,8030.0,both
Nevada,NV,Lander County,5769.0,2725.0,both
Nevada,NV,Lincoln County,4452.0,2472.0,both
Nevada,NV,Lyon County,62583.0,33541.0,both
Nevada,NV,Mineral County,4528.0,2295.0,both
Nevada,NV,Nye County,55720.0,26997.0,both
Nevada,NV,Pershing County,6364.0,2308.0,both
Nevada,NV,Storey County,4177.0,3075.0,both
Nevada,NV,Washoe County,498022.0,263734.0,both
Nevada,NV,White Pine County,8522.0,4351.0,both
New York,NY,Albany County,316659.0,147149.0,both
New York,NY,Allegany County,46651.0,19309.0,both
New York,NY,Bronx County,1356476.0,359844.0,both
New York,NY,Broome County,196077.0,89905.0,both
New York,NY,Cattaraugus County,75600.0,34010.0,both
New York,NY,Cayuga County,74485.0,36254.0,both
New York,NY,Chautauqua County,124891.0,56613.0,both
New York,NY,Chemung County,81325.0,37433.0,both
New York,NY,Chenango County,45920.0,22471.0,both
New York,NY,Clinton County,78115.0,35725.0,both
New York,NY,Columbia County,60470.0,35564.0,both
New York,NY,Cortland County,45752.0,21996.0,both
New York,NY,Delaware County,44410.0,23026.0,both
New York,NY,Dutchess County,297150.0,151772.0,both
New York,NY,Erie County,946147.0,453425.0,both
New York,NY,Essex County,36775.0,19162.0,both
New York,NY,Franklin County,46502.0,19390.0,both
New York,NY,Fulton County,52234.0,23903.0,both
New York,NY,Genesee County,57529.0,28364.0,both
New York,NY,Greene County,47062.0,25138.0,both
New York,NY,Hamilton County,5082.0,3434.0,both
New York,NY,Herkimer County,59484.0,28667.0,both
New York,NY,Jefferson County,114787.0,42743.0,both
New York,NY,Kings County,2561225.0,835229.0,both
New York,NY,Lewis County,26548.0,12953.0,both
New York,NY,Livingston County,61158.0,30928.0,both
New York,NY,Madison County,66921.0,33654.0,both
New York,NY,Monroe County,748482.0,360697.0,both
New York,NY,Montgomery County,49368.0,20642.0,both
New York,NY,Nassau County,1381715.0,706541.0,both
New York,NY,New York County,1597451.0,647703.0,both
New York,NY,Niagara County,209457.0,102116.0,both
New York,NY,Oneida County,227555.0,100102.0,both
New York,NY,Onondaga County,467873.0,227071.0,both
New York,NY,Ontario County,112494.0,59741.0,both
New York,NY,Orange County,407470.0,175189.0,both
New York,NY,Orleans County,39124.0,18025.0,both
New York,NY,Oswego County,118162.0,54031.0,both
New York,NY,Otsego County,60126.0,28287.0,both
New York,NY,Putnam County,98060.0,55509.0,both
New York,NY,Queens County,2252196.0,701910.0,both
New York,NY,Rensselaer County,159305.0,78269.0,both
New York,NY,Richmond County,490687.0,197496.0,both
New York,NY,Rockland County,340807.0,149423.0,both
New York,NY,Saratoga County,238711.0,130261.0,both
New York,NY,Schenectady County,159902.0,71708.0,both
New York,NY,Schoharie County,30105.0,15970.0,both
New York,NY,Schuyler County,17507.0,9453.0,both
New York,NY,Seneca County,32349.0,14989.0,both
New York,NY,St. Lawrence County,106940.0,43929.0,both
New York,NY,Steuben County,92162.0,45190.0,both
New York,NY,Suffolk County,1523170.0,759361.0,both
New York,NY,Sullivan County,79920.0,34935.0,both
New York,NY,Tioga County,47715.0,24475.0,both
New York,NY,Tompkins County,103558.0,45985.0,both
New York,NY,Ulster County,182333.0,97717.0,both
New York,NY,Warren County,65380.0,35705.0,both
New York,NY,Washington County,60047.0,28492.0,both
New York,NY,Wayne County,90829.0,44342.0,both
New York,NY,Westchester County,990817.0,455229.0,both
New York,NY,Wyoming County,39532.0,19041.0,both
New York,NY,Yates County,24472.0,10499.0,both
Ohio,OH,Adams County,27521.0,12429.0,both
Ohio,OH,Allen County,100838.0,46361.0,both
Ohio,OH,Ashland County,52190.0,26662.0,both
Ohio,OH,Ashtabula County,96845.0,43368.0,both
Ohio,OH,Athens County,62706.0,25726.0,both
Ohio,OH,Auglaize County,46050.0,25623.0,both
Ohio,OH,Belmont County,64918.0,31032.0,both
Ohio,OH,Brown County,43777.0,21442.0,both
Ohio,OH,Butler County,393043.0,183142.0,both
Ohio,OH,Carroll County,26758.0,13818.0,both
Ohio,OH,Champaign County,38845.0,20468.0,both
Ohio,OH,Clark County,134610.0,62835.0,both
Ohio,OH,Clermont County,211972.0,114115.0,both
Ohio,OH,Clinton County,41938.0,20779.0,both
Ohio,OH,Columbiana County,100182.0,48046.0,both
Ohio,OH,Coshocton County,36869.0,16333.0,both
Ohio,OH,Crawford County,41529.0,20241.0,both
Ohio,OH,Cuyahoga County,1233088.0,575890.0,both
Ohio,OH,Darke County,51415.0,27000.0,both
Ohio,OH,Defiance County,38315.0,19153.0,both
Ohio,OH,Delaware County,231636.0,133357.0,both
Ohio,OH,Erie County,74035.0,39737.0,both
Ohio,OH,Fairfield County,165360.0,84431.0,both
Ohio,OH,Fayette County,28817.0,12571.0,both
Ohio,OH,Franklin County,1326063.0,597530.0,both
Ohio,OH,Fulton County,42007.0,22452.0,both
Ohio,OH,Gallia County,28986.0,13000.0,both
Ohio,OH,Geauga County,95407.0,54886.0,both
Ohio,OH,Greene County,169691.0,90031.0,both
Ohio,OH,Guernsey County,38089.0,17594.0,both
