state_name,state_code,county_name,population,total_votes,turnout,college_educated,households_total,households_mean_income,households_median_income,families_total,families_mean_income,families_median_income,_merge
Nebraska,NE,Hayes County,846.0,494.0,0.5839243498817966,105,357,79177,60313,229,94410,82614,both
Nebraska,NE,Hitchcock County,2552.0,1433.0,0.5615203761755486,369,1125,70098,52016,703,85925,68958,both
Nebraska,NE,Holt County,10093.0,5442.0,0.5391855741603091,1909,4064,88396,67225,2564,105429,80952,both
Nebraska,NE,Hooker County,679.0,427.0,0.6288659793814433,102,314,61851,45854,106,108927,102692,both
Nebraska,NE,Howard County,6527.0,3550.0,0.5438945916960318,1043,2494,87091,74508,1754,106639,90463,both
Nebraska,NE,Jefferson County,7054.0,3631.0,0.5147434079954636,1078,3114,73820,60568,1804,91571,78295,both
Nebraska,NE,Johnson County,5198.0,2152.0,0.4140053866871874,722,1750,73510,59457,1150,86555,76452,both
Nebraska,NE,Kearney County,6770.0,3604.0,0.5323485967503693,1594,2730,104859,79167,1876,123171,98828,both
Nebraska,NE,Keith County,8113.0,4199.0,0.5175644028103045,1340,3946,75280,58132,2246,98143,77823,both
Nebraska,NE,Keya Paha County,805.0,544.0,0.675776397515528,162,327,84909,60313,230,97984,70250,both
Nebraska,NE,Kimball County,3289.0,1720.0,0.5229553055640013,358,1531,74329,59438,902,92985,71111,both
Nebraska,NE,Knox County,8298.0,4436.0,0.534586647384912,1163,3235,79345,64821,2166,92618,83233,both
Nebraska,NE,Lancaster County,326716.0,157633.0,0.4824771361059758,91169,132162,99064,72625,77258,125481,98694,both
Nebraska,NE,Lincoln County,33365.0,16464.0,0.49345122133972724,4981,14585,78527,64342,8824,93902,82305,both
Nebraska,NE,Logan County,655.0,440.0,0.6717557251908397,151,311,104642,71650,232,129210,84583,both
Nebraska,NE,Loup County,592.0,428.0,0.722972972972973,112,249,66439,60156,161,83439,77708,both
Nebraska,NE,Madison County,35627.0,15690.0,0.44039632862716477,5897,14152,88101,64637,8690,107294,85143,both
Nebraska,NE,McPherson County,383.0,283.0,0.7389033942558747,102,196,80734,61316,147,86527,71250,both
Nebraska,NE,Merrick County,7755.0,4342.0,0.5598968407479046,997,3210,80526,62849,2057,96257,83087,both
Nebraska,NE,Morrill County,4504.0,2426.0,0.5386323268206039,736,1890,78536,59773,1207,98001,82750,both
Nebraska,NE,Nance County,3274.0,1837.0,0.561087354917532,495,1346,81309,65438,857,100253,81131,both
Nebraska,NE,Nemaha County,7076.0,3418.0,0.48304126625211985,1376,2812,88735,60132,1627,110497,81006,both
Nebraska,NE,Nuckolls County,4095.0,2258.0,0.5514041514041514,831,1819,90509,70201,1145,115048,84840,both
Nebraska,NE,Otoe County,16335.0,8198.0,0.5018671564126109,3188,6423,100837,81430,4173,121737,106490,both
Nebraska,NE,Pawnee County,2512.0,1379.0,0.5489649681528662,364,1077,68894,54926,645,91084,72386,both
Nebraska,NE,Perkins County,2795.0,1426.0,0.5101967799642219,508,1162,85470,67500,752,98805,85200,both
Nebraska,NE,Phelps County,9057.0,4965.0,0.5481947664789666,1686,3819,90370,65988,2265,110183,91205,both
Nebraska,NE,Pierce County,7299.0,3897.0,0.5339087546239211,1158,2859,88305,75938,2049,100564,85417,both
Nebraska,NE,Platte County,34609.0,15658.0,0.45242566962350833,5733,13398,92116,72335,8810,107952,92663,both
Nebraska,NE,Polk County,5228.0,2819.0,0.5392119357306809,697,2058,89903,71771,1379,107271,92736,both
Nebraska,NE,Red Willow County,10457.0,5323.0,0.5090370087023047,1917,4442,83794,60000,2450,101281,89079,both
Nebraska,NE,Richardson County,7689.0,3942.0,0.5126804525946157,1309,3563,77469,55578,2176,95149,79459,both
Nebraska,NE,Rock County,1271.0,834.0,0.6561762391817466,298,582,84098,57500,393,103585,72250,both
Nebraska,NE,Saline County,14555.0,5655.0,0.3885262796289935,2011,5166,90911,77027,3625,104910,88933,both
Nebraska,NE,Sarpy County,199886.0,100735.0,0.5039622584873378,54628,72661,121934,101402,51823,139851,119932,both
Nebraska,NE,Saunders County,23463.0,13565.0,0.5781443123215275,4899,8820,106904,89395,6157,124449,109378,both
Nebraska,NE,Scotts Bluff County,35699.0,15040.0,0.42130031653547717,6599,15093,78307,60960,9344,97964,82514,both
Nebraska,NE,Seward County,17671.0,9184.0,0.5197215777262181,3753,6645,99411,81122,4733,116238,105659,both
Nebraska,NE,Sheridan County,4928.0,2484.0,0.5040584415584416,803,2122,83528,56900,1445,98495,69948,both
Nebraska,NE,Sherman County,2983.0,1687.0,0.565538048944016,415,1294,73202,61935,818,86550,70156,both
Nebraska,NE,Sioux County,1154.0,678.0,0.587521663778163,211,457,73691,54076,314,87405,77000,both
Nebraska,NE,Stanton County,5856.0,3064.0,0.523224043715847,925,2289,97831,78275,1532,113067,93103,both
Nebraska,NE,Thayer County,4829.0,2852.0,0.5905984675916339,873,2082,80688,63095,1306,92706,81304,both
Nebraska,NE,Thomas County,677.0,393.0,0.5805022156573116,136,318,83742,72708,227,100807,84375,both
Nebraska,NE,Thurston County,6557.0,2123.0,0.32377611712673476,774,1983,78288,64838,1410,87983,70761,both
Nebraska,NE,Valley County,4012.0,2299.0,0.5730309072781655,822,1822,86425,58902,1165,103744,84125,both
Nebraska,NE,Washington County,21152.0,12545.0,0.593088124054463,5398,8391,112711,90188,5761,132971,118017,both
Nebraska,NE,Wayne County,9874.0,4073.0,0.4124974680980352,1826,3762,80553,67687,2236,102539,82887,both
Nebraska,NE,Webster County,3351.0,1763.0,0.5261116084750821,617,1503,84246,65197,1016,99096,78200,both
Nebraska,NE,Wheeler County,775.0,486.0,0.6270967741935484,187,359,83605,55893,224,97746,77500,both
Nebraska,NE,York County,14356.0,6984.0,0.4864864864864865,2472,5589,91015,74058,3631,110256,88455,both
Nevada,NV,Carson City,58036.0,31068.0,0.5353229030257082,10601,23652,93302,71809,14761,104360,85823,both
Nevada,NV,Churchill County,25803.0,13503.0,0.523311242878735,3404,9728,91460,73268,5732,113786,94339,both
Nevada,NV,Clark County,2336573.0,1031223.0,0.44133994529595266,448082,847378,101010,73845,543737,114531,86678,both
Nevada,NV,Douglas County,49545.0,35556.0,0.7176506206478959,12837,21096,122321,88018,15174,136933,100742,both
Nevada,NV,Elko County,54293.0,22465.0,0.41377341462066936,6368,19546,101551,83427,13123,117541,102075,both
Nevada,NV,Esmeralda County,736.0,461.0,0.626358695652174,208,493,59957,-,250,98003,108125,both
Nevada,NV,Eureka County,1917.0,1036.0,0.5404277516953573,202,630,81005,73095,436,73946,68333,both
Nevada,NV,Humboldt County,17136.0,8030.0,0.46860410830999066,2422,6997,95024,79946,4565,102672,90247,both
Nevada,NV,Lander County,5769.0,2725.0,0.4723522274224302,644,2296,96037,84474,1676,102109,86413,both
Nevada,NV,Lincoln County,4452.0,2472.0,0.555256064690027,607,1626,87631,69496,993,101791,89148,both
Nevada,NV,Lyon County,62583.0,33541.0,0.5359442660147324,7705,23423,92100,73460,15803,102938,87582,both
Nevada,NV,Mineral County,4528.0,2295.0,0.5068462897526502,376,1732,62799,50584,986,68913,58938,both
Nevada,NV,Nye County,55720.0,26997.0,0.48451184493898064,5293,21943,76468,55975,13434,87942,67566,both
Nevada,NV,Pershing County,6364.0,2308.0,0.3626649905719673,489,1847,84862,72007,1260,101407,95335,both
Nevada,NV,Storey County,4177.0,3075.0,0.7361742877663395,1059,1874,110274,96000,1051,127776,117356,both
Nevada,NV,Washoe County,498022.0,263734.0,0.5295629510342916,119836,195725,116699,85600,121285,137948,103098,both
Nevada,NV,White Pine County,8522.0,4351.0,0.5105609011969021,943,3407,79648,72294,2104,96558,96395,both
New Hampshire,NH,Belknap County,65027.0,40550.0,0.6235871253479324,16446,26118,111450,87983,17306,131304,107907,both
New Hampshire,NH,Carroll County,52448.0,34498.0,0.6577562538133008,16097,22096,109531,82961,13892,128077,98290,both
New Hampshire,NH,Cheshire County,77703.0,45200.0,0.5817021221831847,20204,30519,101172,81001,19271,119306,99241,both
New Hampshire,NH,Coos County,31372.0,17230.0,0.5492158612775724,5118,13818,82759,58439,8259,103391,82200,both
New Hampshire,NH,Grafton County,93146.0,55603.0,0.5969445816245464,30995,36107,118425,84021,21763,144880,105927,both
New Hampshire,NH,Hillsborough County,427354.0,233234.0,0.5457629974213416,129204,167732,128567,100436,108021,151795,124104,both
New Hampshire,NH,Merrimack County,157103.0,92475.0,0.5886265698299842,44393,60445,119046,93944,40359,142912,116752,both
New Hampshire,NH,Rockingham County,320689.0,201949.0,0.6297347274150346,109691,126588,145728,113927,86483,168778,138240,both
New Hampshire,NH,Strafford County,133243.0,76323.0,0.5728105791673859,36642,51684,110178,86564,32061,134683,118846,both
New Hampshire,NH,Sullivan County,43969.0,25091.0,0.5706520503081717,10193,16079,102029,75929,10032,119883,96832,both
New Jersey,NJ,Atlantic County,275213.0,129759.0,0.47148572196807564,63337,108712,105691,76819,70517,123804,94662,both
New Jersey,NJ,Bergen County,957736.0,459077.0,0.4793356415546664,376857,353307,169191,123715,252639,196437,150475,both
New Jersey,NJ,Burlington County,469167.0,229466.0,0.48909237009423084,146786,176046,136507,105271,120137,160453,127277,both
New Jersey,NJ,Camden County,527196.0,246954.0,0.46842919900757973,134050,200569,114657,86384,131150,136589,107664,both
New Jersey,NJ,Cape May County,94610.0,54568.0,0.5767677835323961,27821,44369,119743,88046,29171,142108,106504,both
New Jersey,NJ,Cumberland County,152326.0,55885.0,0.36687761774089783,19598,53341,94856,64499,36155,106988,76482,both
New Jersey,NJ,Essex County,851117.0,313283.0,0.3680845289190558,229503,317473,127323,76712,203865,157589,101256,both
New Jersey,NJ,Gloucester County,308423.0,164635.0,0.5337961176695643,80006,111796,127093,102807,78113,149513,127695,both
New Jersey,NJ,Hudson County,705472.0,231181.0,0.3276969178082192,260146,295552,130880,90032,172416,144701,99378,both
New Jersey,NJ,Hunterdon County,130183.0,80925.0,0.621624943348978,55857,50322,182668,139453,36378,209070,166462,both
New Jersey,NJ,Mercer County,381671.0,163270.0,0.4277768025341197,121867,141464,138732,96333,92966,171047,124699,both
New Jersey,NJ,Middlesex County,863623.0,365187.0,0.4228546483824539,281949,305610,138274,109028,219623,158434,130331,both
New Jersey,NJ,Monmouth County,642799.0,360143.0,0.5602731180353423,244481,250195,168016,122727,169816,199828,155779,both
New Jersey,NJ,Morris County,514423.0,284666.0,0.5533695033075893,218193,191840,181402,134929,134530,215323,168431,both
New Jersey,NJ,Ocean County,659197.0,337135.0,0.5114328493606616,155767,241521,115709,86411,160799,135127,108905,both
New Jersey,NJ,Passaic County,513395.0,202767.0,0.39495320367358466,111506,177964,116257,87137,127548,129354,100792,both
New Jersey,NJ,Salem County,65338.0,31001.0,0.47447121124001346,11605,24881,99663,78412,15935,119497,96968,both
New Jersey,NJ,Somerset County,348842.0,177412.0,0.5085740822492705,147402,129459,186372,135960,91920,217703,167353,both
New Jersey,NJ,Sussex County,146132.0,84629.0,0.5791270905756439,43945,57328,143320,114316,40771,163495,134187,both
New Jersey,NJ,Union County,572726.0,240632.0,0.42015204478232177,158216,201663,145621,100117,146100,166389,120310,both
New Jersey,NJ,Warren County,111252.0,60150.0,0.5406644374932585,30969,44943,117781,99596,29439,138971,118994,both
New Mexico,NM,Bernalillo County,671586.0,310844.0,0.46285062523638076,184242,283609,90528,66514,161684,108485,84404,both
New Mexico,NM,Catron County,3825.0,2357.0,0.6162091503267974,665,1645,57834,46439,805,71309,65121,both
New Mexico,NM,Chaves County,63561.0,22200.0,0.34927077925142774,7777,23605,73075,52029,15402,82554,61022,both
New Mexico,NM,Cibola County,26780.0,8977.0,0.3352128454070202,3640,8353,68361,51765,5569,74871,64110,both
New Mexico,NM,Colfax County,12255.0,5813.0,0.47433700530395756,2218,5413,66582,52690,3126,78853,65095,both
New Mexico,NM,Curry County,47222.0,15223.0,0.32237092880437085,6570,18471,72630,56259,11337,86045,68067,both
New Mexico,NM,De Baca County,1657.0,874.0,0.5274592637296318,91,727,57939,40804,318,79127,82949,both
New Mexico,NM,Dona Ana County,225210.0,85407.0,0.37923271613161047,46857,83530,74338,55663,52704,84931,62040,both
New Mexico,NM,Eddy County,60275.0,23472.0,0.38941518042306095,8395,23245,98075,79605,15890,112268,97423,both
New Mexico,NM,Grant County,27472.0,14224.0,0.5177635410599883,6035,11069,68708,45921,5777,89147,74439,both
New Mexico,NM,Guadalupe County,4292.0,1938.0,0.4515377446411929,504,1451,90895,40149,924,124070,60956,both
New Mexico,NM,Harding County,624.0,431.0,0.6907051282051282,154,282,132673,41250,146,223711,88889,both
New Mexico,NM,Hidalgo County,3965.0,1862.0,0.469609079445145,540,1501,63299,49076,989,75374,65605,both
New Mexico,NM,Lea County,72101.0,21209.0,0.29415680781126474,7064,24568,92292,68750,16912,103050,79139,both
New Mexico,NM,Lincoln County,20029.0,10165.0,0.5075141045484048,4661,9376,75134,51643,5620,92574,69758,both
New Mexico,NM,Los Alamos County,19444.0,12187.0,0.6267743262703147,9908,8211,167396,143188,5224,195891,165685,both
New Mexico,NM,Luna County,25316.0,8056.0,0.3182177279191025,2457,9082,53645,37917,5460,62324,51178,both
New Mexico,NM,McKinley County,68797.0,25867.0,0.37599023213221505,5664,21088,60554,44496,15024,63838,49991,both
New Mexico,NM,Mora County,4123.0,2487.0,0.6032015522677662,833,1991,66998,50178,1224,85718,52190,both
New Mexico,NM,Otero County,68835.0,24242.0,0.3521754921188349,10142,24285,71241,52717,15251,82628,68074,both
New Mexico,NM,Quay County,8510.0,3704.0,0.4352526439482961,1314,4102,55437,43698,2172,70199,51273,both
New Mexico,NM,Rio Arriba County,39876.0,15989.0,0.40096800080248773,5364,14980,74876,53901,9305,87803,69360,both
New Mexico,NM,Roosevelt County,18787.0,6639.0,0.35338265822111037,2681,7211,69451,52445,4450,83247,66721,both
New Mexico,NM,San Juan County,120675.0,52926.0,0.43858297078931013,13575,41053,74068,53020,28576,82755,61739,both
New Mexico,NM,San Miguel County,26668.0,11108.0,0.41652917354132296,5348,11924,62393,47400,6581,77938,63727,both
New Mexico,NM,Sandoval County,155936.0,79540.0,0.5100810588959573,35988,55741,105092,84053,40305,117950,94544,both
New Mexico,NM,Santa Fe County,155956.0,83719.0,0.5368116648285414,53437,69348,105593,74689,39554,127782,89497,both
New Mexico,NM,Sierra County,11488.0,5953.0,0.5181928969359332,1533,5419,50519,37840,2783,67540,57362,both
New Mexico,NM,Socorro County,15963.0,7233.0,0.4531103176094719,2437,5222,68979,47556,3057,72646,59010,both
New Mexico,NM,Taos County,34405.0,16636.0,0.48353437000435984,9964,14459,85295,58908,7573,106399,78139,both
New Mexico,NM,Torrance County,15633.0,7179.0,0.4592208789099981,1644,5774,62661,46250,3641,69328,65100,both
New Mexico,NM,Union County,3964.0,1665.0,0.42003027245206864,526,1504,99074,45319,810,121210,61613,both
New Mexico,NM,Valencia County,79141.0,33277.0,0.42047737582289835,11328,26782,78008,58333,18311,85434,66569,both
New York,NY,Albany County,316659.0,147149.0,0.4646923030768113,107417,132728,107762,83149,71814,137324,115490,both
New York,NY,Allegany County,46651.0,19309.0,0.4139032389445028,7901,17057,78176,61233,10808,90133,80013,both
New York,NY,Bronx County,1356476.0,359844.0,0.2652785600334986,220400,530067,71165,49036,331046,81802,59322,both
New York,NY,Broome County,196077.0,89905.0,0.45851884718758446,44099,81781,84379,61059,45648,104416,83422,both
New York,NY,Cattaraugus County,75600.0,34010.0,0.44986772486772486,11506,31822,73744,58248,19543,87828,75127,both
New York,NY,Cayuga County,74485.0,36254.0,0.48672887158488287,13718,31334,86559,66583,19084,102630,85449,both
New York,NY,Chautauqua County,124891.0,56613.0,0.45329927696951744,23043,53602,74065,56507,31637,91352,76149,both
New York,NY,Chemung County,81325.0,37433.0,0.46028896403320013,16477,34916,83801,63469,20425,98767,81566,both
New York,NY,Chenango County,45920.0,22471.0,0.48935104529616724,6788,19800,78012,62093,12457,90749,76894,both
New York,NY,Clinton County,78115.0,35725.0,0.45733853933303464,15777,33276,89583,69208,19602,108693,90354,both
New York,NY,Columbia County,60470.0,35564.0,0.5881263436414751,18905,26098,122423,83619,16884,141450,104645,both
New York,NY,Cortland County,45752.0,21996.0,0.48076586815876904,9094,18768,82947,67527,11201,102242,85316,both
New York,NY,Delaware County,44410.0,23026.0,0.5184868272911506,9075,18947,81142,60226,11399,96279,76474,both
New York,NY,Dutchess County,297150.0,151772.0,0.510758875988558,88264,115184,130755,97273,73570,153435,122611,both
New York,NY,Erie County,946147.0,453425.0,0.47923314241867276,264263,408711,95092,71175,233212,118646,96230,both
New York,NY,Essex County,36775.0,19162.0,0.5210605030591434,9258,16039,92245,70215,9701,106336,85105,both
New York,NY,Franklin County,46502.0,19390.0,0.4169713130618038,8202,19234,78937,63747,12072,92951,75978,both
New York,NY,Fulton County,52234.0,23903.0,0.4576138147566719,8217,22607,80448,62615,14312,88605,73183,both
New York,NY,Genesee County,57529.0,28364.0,0.4930382937301187,10309,24769,86260,72055,15308,101344,89729,both
New York,NY,Greene County,47062.0,25138.0,0.5341464451149548,10864,18188,99219,74011,11002,120010,96523,both
New York,NY,Hamilton County,5082.0,3434.0,0.6757182211727666,1130,2111,90814,68950,1324,109781,87302,both
New York,NY,Herkimer County,59484.0,28667.0,0.48192791338847424,10254,25426,84205,68858,15911,99659,88417,both
New York,NY,Jefferson County,114787.0,42743.0,0.372367951074599,20550,46701,84530,64978,30478,98118,80333,both
New York,NY,Kings County,2561225.0,835229.0,0.3261052816523343,807294,1009596,120169,78548,599589,132943,87226,both
New York,NY,Lewis County,26548.0,12953.0,0.48790869368690676,3797,10958,79621,68329,7430,90755,78095,both
New York,NY,Livingston County,61158.0,30928.0,0.5057065306255927,13459,24329,93306,72464,15232,110845,93602,both
New York,NY,Madison County,66921.0,33654.0,0.5028914690455911,13571,25563,96461,73141,16534,116895,94317,both
New York,NY,Monroe County,748482.0,360697.0,0.481904708463263,228044,316506,100724,74409,185409,125564,99834,both
New York,NY,Montgomery County,49368.0,20642.0,0.4181251012801815,7391,19234,79106,62923,11274,97486,86028,both
New York,NY,Nassau County,1381715.0,706541.0,0.5113507488881571,502490,456076,187735,143408,351798,211848,165692,both
New York,NY,New York County,1597451.0,647703.0,0.40546032397863846,855529,775376,192391,104553,322122,265215,142014,both
New York,NY,Niagara County,209457.0,102116.0,0.4875272729008818,43696,91493,87095,67809,55765,106979,88304,both
New York,NY,Oneida County,227555.0,100102.0,0.43990244116806926,46693,94361,89145,68819,57570,106802,88011,both
New York,NY,Onondaga County,467873.0,227071.0,0.485326146197793,132580,194963,99134,74740,114065,122456,98891,both
New York,NY,Ontario County,112494.0,59741.0,0.5310594342809394,31276,47684,104658,79814,29457,127794,100623,both
New York,NY,Orange County,407470.0,175189.0,0.42994330870984365,89107,137311,121539,96497,97165,138315,113255,both
New York,NY,Orleans County,39124.0,18025.0,0.46071465085369595,5366,16208,82918,63838,10291,99825,83039,both
New York,NY,Oswego County,118162.0,54031.0,0.4572620639461079,18952,47132,88158,68461,29690,101025,84690,both
