state_name,state_code,county_name,college_educated
Puerto Rico,,Salinas Municipio,3871
Puerto Rico,,San GermÃ¡n Municipio,6036
Puerto Rico,,San Juan Municipio,110866
Puerto Rico,,San Lorenzo Municipio,5867
Puerto Rico,,San SebastiÃ¡n Municipio,7095
Puerto Rico,,Santa Isabel Municipio,4276
Puerto Rico,,Toa Alta Municipio,14608
Puerto Rico,,Toa Baja Municipio,15854
Puerto Rico,,Trujillo Alto Municipio,20567
Puerto Rico,,Utuado Municipio,4828
Puerto Rico,,Vega Alta Municipio,6739
Puerto Rico,,Vega Baja Municipio,10415
Puerto Rico,,Vieques Municipio,745
Puerto Rico,,Villalba Municipio,3871
Puerto Rico,,Yabucoa Municipio,4384
Puerto Rico,,Yauco Municipio,7173
